,City,State,State name,County,lat,lng,Population,Density,county_lng,county_lat
262,Golf,IL,Illinois,Cook,42.0586,-87.785,493,424.0,-87.645455,41.894294
263,McCook,IL,Illinois,Cook,41.7959,-87.841,220,32.0,-87.645455,41.894294
264,Miami,FL,Florida,Miami-Dade,25.7839,-80.2102,6445545,5019.0,-80.499045,25.610494
265,Hialeah,FL,Florida,Miami-Dade,25.8696,-80.3046,233339,4174.0,-80.499045,25.610494
266,Miami Gardens,FL,Florida,Miami-Dade,25.9433,-80.2426,110001,2329.0,-80.499045,25.610494
267,Miami Beach,FL,Florida,Miami-Dade,25.8171,-80.1396,88885,4461.0,-80.499045,25.610494
268,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,74631,1788.0,-80.499045,25.610494
269,Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472,69523,1779.0,-80.499045,25.610494
270,Doral,FL,Florida,Miami-Dade,25.8151,-80.3565,65741,1836.0,-80.499045,25.610494
271,North Miami,FL,Florida,Miami-Dade,25.9007,-80.1686,62822,2877.0,-80.499045,25.610494
272,The Hammocks,FL,Florida,Miami-Dade,25.67,-80.4483,60473,2959.0,-80.499045,25.610494
273,Fountainebleau,FL,Florida,Miami-Dade,25.7723,-80.3458,59833,5785.0,-80.499045,25.610494
274,Kendale Lakes,FL,Florida,Miami-Dade,25.7081,-80.4078,58395,2792.0,-80.499045,25.610494
275,Tamiami,FL,Florida,Miami-Dade,25.7556,-80.4016,57514,3150.0,-80.499045,25.610494
276,Coral Gables,FL,Florida,Miami-Dade,25.7037,-80.2715,49700,1484.0,-80.499045,25.610494
277,Country Club,FL,Florida,Miami-Dade,25.9407,-80.3102,49684,4595.0,-80.499045,25.610494
278,Cutler Bay,FL,Florida,Miami-Dade,25.5765,-80.3356,43718,1707.0,-80.499045,25.610494
279,North Miami Beach,FL,Florida,Miami-Dade,25.9302,-80.166,43041,3429.0,-80.499045,25.610494
280,Kendall West,FL,Florida,Miami-Dade,25.7065,-80.4388,39491,5544.0,-80.499045,25.610494
281,Richmond West,FL,Florida,Miami-Dade,25.6105,-80.4297,37965,3513.0,-80.499045,25.610494
282,South Miami Heights,FL,Florida,Miami-Dade,25.5886,-80.3862,37861,2984.0,-80.499045,25.610494
283,Aventura,FL,Florida,Miami-Dade,25.9565,-80.1372,36987,5398.0,-80.499045,25.610494
284,Golden Glades,FL,Florida,Miami-Dade,25.9129,-80.2013,34836,2783.0,-80.499045,25.610494
285,West Little River,FL,Florida,Miami-Dade,25.857,-80.2367,33396,2811.0,-80.499045,25.610494
286,Miami Lakes,FL,Florida,Miami-Dade,25.9125,-80.3214,31367,2140.0,-80.499045,25.610494
287,Princeton,FL,Florida,Miami-Dade,25.5396,-80.3971,30852,1605.0,-80.499045,25.610494
288,Westchester,FL,Florida,Miami-Dade,25.7474,-80.3358,30210,2943.0,-80.499045,25.610494
289,University Park,FL,Florida,Miami-Dade,25.7469,-80.3684,26317,2546.0,-80.499045,25.610494
290,Leisure City,FL,Florida,Miami-Dade,25.4937,-80.4369,26080,2958.0,-80.499045,25.610494
291,Coral Terrace,FL,Florida,Miami-Dade,25.7464,-80.3049,25234,2899.0,-80.499045,25.610494
292,Palmetto Bay,FL,Florida,Miami-Dade,25.622,-80.3221,24523,1142.0,-80.499045,25.610494
293,The Crossings,FL,Florida,Miami-Dade,25.6708,-80.4018,23558,2633.0,-80.499045,25.610494
294,Hialeah Gardens,FL,Florida,Miami-Dade,25.8878,-80.3569,23474,2813.0,-80.499045,25.610494
295,Ives Estates,FL,Florida,Miami-Dade,25.9632,-80.183,22682,3438.0,-80.499045,25.610494
296,Sunny Isles Beach,FL,Florida,Miami-Dade,25.9385,-80.1246,21804,8330.0,-80.499045,25.610494
297,Sweetwater,FL,Florida,Miami-Dade,25.7786,-80.376,20994,3699.0,-80.499045,25.610494
298,Pinecrest,FL,Florida,Miami-Dade,25.665,-80.3042,19155,992.0,-80.499045,25.610494
299,Glenvar Heights,FL,Florida,Miami-Dade,25.709,-80.3156,17802,1667.0,-80.499045,25.610494
300,Ojus,FL,Florida,Miami-Dade,25.9563,-80.1606,17462,2545.0,-80.499045,25.610494
301,Brownsville,FL,Florida,Miami-Dade,25.8216,-80.2417,17155,2905.0,-80.499045,25.610494
302,Country Walk,FL,Florida,Miami-Dade,25.6331,-80.4353,17114,2562.0,-80.499045,25.610494
303,Pinewood,FL,Florida,Miami-Dade,25.8697,-80.2174,17027,3750.0,-80.499045,25.610494
304,Three Lakes,FL,Florida,Miami-Dade,25.6415,-80.4,16043,1931.0,-80.499045,25.610494
305,Palmetto Estates,FL,Florida,Miami-Dade,25.6211,-80.3616,15970,2856.0,-80.499045,25.610494
306,Opa-locka,FL,Florida,Miami-Dade,25.8997,-80.2551,15887,1423.0,-80.499045,25.610494
307,Sunset,FL,Florida,Miami-Dade,25.7061,-80.353,15770,1740.0,-80.499045,25.610494
308,Olympia Heights,FL,Florida,Miami-Dade,25.7241,-80.339,14536,2108.0,-80.499045,25.610494
309,Miami Springs,FL,Florida,Miami-Dade,25.8195,-80.2894,13917,1866.0,-80.499045,25.610494
310,Gladeview,FL,Florida,Miami-Dade,25.8395,-80.2368,13296,2005.0,-80.499045,25.610494
311,Key Biscayne,FL,Florida,Miami-Dade,25.6908,-80.1653,12846,3976.0,-80.499045,25.610494
312,Westwood Lakes,FL,Florida,Miami-Dade,25.7237,-80.3717,12121,2822.0,-80.499045,25.610494
313,South Miami,FL,Florida,Miami-Dade,25.7079,-80.2952,11911,2028.0,-80.499045,25.610494
314,Florida City,FL,Florida,Miami-Dade,25.4418,-80.4685,11771,758.0,-80.499045,25.610494
315,Goulds,FL,Florida,Miami-Dade,25.5614,-80.388,11453,1520.0,-80.499045,25.610494
316,Richmond Heights,FL,Florida,Miami-Dade,25.6347,-80.372,11410,2763.0,-80.499045,25.610494
317,Westview,FL,Florida,Miami-Dade,25.8826,-80.2415,11068,1412.0,-80.499045,25.610494
318,Naranja,FL,Florida,Miami-Dade,25.5164,-80.4221,10702,2759.0,-80.499045,25.610494
319,West Perrine,FL,Florida,Miami-Dade,25.6061,-80.3639,10491,2315.0,-80.499045,25.610494
320,Miami Shores,FL,Florida,Miami-Dade,25.867,-80.1779,10365,1609.0,-80.499045,25.610494
321,West Miami,FL,Florida,Miami-Dade,25.7578,-80.2969,8767,4774.0,-80.499045,25.610494
322,North Bay Village,FL,Florida,Miami-Dade,25.8487,-80.1535,8057,8413.0,-80.499045,25.610494
323,Bay Harbor Islands,FL,Florida,Miami-Dade,25.8878,-80.1335,5793,5642.0,-80.499045,25.610494
324,Surfside,FL,Florida,Miami-Dade,25.8787,-80.125,5651,3914.0,-80.499045,25.610494
325,Palm Springs North,FL,Florida,Miami-Dade,25.9351,-80.3339,5515,2676.0,-80.499045,25.610494
326,Biscayne Park,FL,Florida,Miami-Dade,25.8817,-80.1813,3065,1909.0,-80.499045,25.610494
327,Bal Harbour,FL,Florida,Miami-Dade,25.8935,-80.1258,2961,2982.0,-80.499045,25.610494
328,El Portal,FL,Florida,Miami-Dade,25.8556,-80.1954,2398,2230.0,-80.499045,25.610494
329,Virginia Gardens,FL,Florida,Miami-Dade,25.8095,-80.2974,2380,3130.0,-80.499045,25.610494
330,Golden Beach,FL,Florida,Miami-Dade,25.966,-80.121,933,1110.0,-80.499045,25.610494
331,Homestead Base,FL,Florida,Miami-Dade,25.4936,-80.3911,929,84.0,-80.499045,25.610494
332,Medley,FL,Florida,Miami-Dade,25.8646,-80.3516,883,67.0,-80.499045,25.610494
333,Fisher Island,FL,Florida,Miami-Dade,25.7607,-80.1415,106,169.0,-80.499045,25.610494
334,Indian Creek,FL,Florida,Miami-Dade,25.8783,-80.137,89,80.0,-80.499045,25.610494
335,Dallas,TX,Texas,Dallas,32.7936,-96.7662,5743938,1526.0,-96.778424,32.766987
336,Garland,TX,Texas,Dallas,32.91,-96.6305,239928,1623.0,-96.778424,32.766987
337,Irving,TX,Texas,Dallas,32.8584,-96.9702,239798,1380.0,-96.778424,32.766987
338,Grand Prairie,TX,Texas,Dallas,32.6872,-97.0209,194543,1039.0,-96.778424,32.766987
339,Mesquite,TX,Texas,Dallas,32.7623,-96.5889,140937,1151.0,-96.778424,32.766987
340,Carrollton,TX,Texas,Dallas,32.989,-96.8999,139248,1466.0,-96.778424,32.766987
341,Richardson,TX,Texas,Dallas,32.9717,-96.7093,121323,1639.0,-96.778424,32.766987
342,Rowlett,TX,Texas,Dallas,32.9157,-96.5488,67339,1244.0,-96.778424,32.766987
343,DeSoto,TX,Texas,Dallas,32.5992,-96.8633,52988,945.0,-96.778424,32.766987
344,Farmers Branch,TX,Texas,Dallas,32.9272,-96.8804,48158,1565.0,-96.778424,32.766987
345,Cedar Hill,TX,Texas,Dallas,32.581,-96.9591,47930,517.0,-96.778424,32.766987
346,Coppell,TX,Texas,Dallas,32.9638,-96.9905,41421,1102.0,-96.778424,32.766987
347,Lancaster,TX,Texas,Dallas,32.5922,-96.7737,39228,455.0,-96.778424,32.766987
348,Duncanville,TX,Texas,Dallas,32.646,-96.9127,38751,1335.0,-96.778424,32.766987
349,Sachse,TX,Texas,Dallas,32.9726,-96.5793,26046,1029.0,-96.778424,32.766987
350,Balch Springs,TX,Texas,Dallas,32.7194,-96.6151,25007,1069.0,-96.778424,32.766987
351,University Park,TX,Texas,Dallas,32.8506,-96.7937,24985,2617.0,-96.778424,32.766987
352,Seagoville,TX,Texas,Dallas,32.653,-96.5455,16861,345.0,-96.778424,32.766987
353,Addison,TX,Texas,Dallas,32.959,-96.8355,16263,1442.0,-96.778424,32.766987
354,Glenn Heights,TX,Texas,Dallas,32.5506,-96.8548,13377,716.0,-96.778424,32.766987
355,Highland Park,TX,Texas,Dallas,32.8311,-96.8012,9083,1563.0,-96.778424,32.766987
356,Sunnyvale,TX,Texas,Dallas,32.7974,-96.5577,6841,159.0,-96.778424,32.766987
357,Hutchins,TX,Texas,Dallas,32.6421,-96.7093,5866,249.0,-96.778424,32.766987
358,Wilmer,TX,Texas,Dallas,32.5982,-96.6816,4772,289.0,-96.778424,32.766987
359,Cockrell Hill,TX,Texas,Dallas,32.7382,-96.8886,4154,2755.0,-96.778424,32.766987
360,Philadelphia,PA,Pennsylvania,Philadelphia,40.0077,-75.1339,5649300,4554.0,-75.133346,40.009376
361,Houston,TX,Texas,Harris,29.7863,-95.3889,5464251,1399.0,-95.39303699999999,29.857273
362,Pasadena,TX,Texas,Harris,29.6583,-95.1499,151227,1339.0,-95.39303699999999,29.857273
363,Atascocita,TX,Texas,Harris,29.9777,-95.1953,79019,1279.0,-95.39303699999999,29.857273
364,Baytown,TX,Texas,Harris,29.7586,-94.9669,77192,807.0,-95.39303699999999,29.857273
365,Spring,TX,Texas,Harris,30.0613,-95.383,58756,1008.0,-95.39303699999999,29.857273
366,Channelview,TX,Texas,Harris,29.7914,-95.1145,41930,1118.0,-95.39303699999999,29.857273
367,La Porte,TX,Texas,Harris,29.6689,-95.0484,34976,724.0,-95.39303699999999,29.857273
368,Deer Park,TX,Texas,Harris,29.6898,-95.1151,33474,1234.0,-95.39303699999999,29.857273
369,Cloverleaf,TX,Texas,Harris,29.7882,-95.1724,24953,3127.0,-95.39303699999999,29.857273
370,Katy,TX,Texas,Harris,29.7904,-95.8353,21729,576.0,-95.39303699999999,29.857273
371,Bellaire,TX,Texas,Harris,29.704,-95.4622,18971,2036.0,-95.39303699999999,29.857273
372,South Houston,TX,Texas,Harris,29.6611,-95.2285,17438,2210.0,-95.39303699999999,29.857273
373,Humble,TX,Texas,Harris,29.9921,-95.2655,15824,625.0,-95.39303699999999,29.857273
374,Aldine,TX,Texas,Harris,29.9122,-95.3785,15822,778.0,-95.39303699999999,29.857273
375,West University Place,TX,Texas,Harris,29.7157,-95.4321,15585,3002.0,-95.39303699999999,29.857273
376,Seabrook,TX,Texas,Harris,29.5751,-95.0236,14149,1025.0,-95.39303699999999,29.857273
377,Tomball,TX,Texas,Harris,30.0951,-95.6194,11778,349.0,-95.39303699999999,29.857273
378,Webster,TX,Texas,Harris,29.5317,-95.1188,11451,691.0,-95.39303699999999,29.857273
379,Galena Park,TX,Texas,Harris,29.7452,-95.2333,10757,867.0,-95.39303699999999,29.857273
380,Jacinto City,TX,Texas,Harris,29.7663,-95.241,10466,2181.0,-95.39303699999999,29.857273
381,Jersey Village,TX,Texas,Harris,29.8903,-95.5721,7890,901.0,-95.39303699999999,29.857273
382,Highlands,TX,Texas,Harris,29.813,-95.0577,7432,587.0,-95.39303699999999,29.857273
383,Hunters Creek Village,TX,Texas,Harris,29.7715,-95.4987,4869,962.0,-95.39303699999999,29.857273
384,Spring Valley Village,TX,Texas,Harris,29.7898,-95.5041,4319,1371.0,-95.39303699999999,29.857273
385,Nassau Bay,TX,Texas,Harris,29.5448,-95.0865,3972,1256.0,-95.39303699999999,29.857273
386,Bunker Hill Village,TX,Texas,Harris,29.7647,-95.5317,3935,1053.0,-95.39303699999999,29.857273
387,Barrett,TX,Texas,Harris,29.8671,-95.0537,3691,222.0,-95.39303699999999,29.857273
388,Taylor Lake Village,TX,Texas,Harris,29.5764,-95.0562,3571,1226.0,-95.39303699999999,29.857273
389,Piney Point Village,TX,Texas,Harris,29.7588,-95.5156,3444,624.0,-95.39303699999999,29.857273
390,El Lago,TX,Texas,Harris,29.5733,-95.044,2663,1612.0,-95.39303699999999,29.857273
391,Hedwig Village,TX,Texas,Harris,29.7799,-95.5193,2634,1074.0,-95.39303699999999,29.857273
392,Crosby,TX,Texas,Harris,29.9146,-95.0591,2542,440.0,-95.39303699999999,29.857273
393,Sheldon,TX,Texas,Harris,29.8596,-95.134,2116,326.0,-95.39303699999999,29.857273
394,Southside Place,TX,Texas,Harris,29.7089,-95.4367,1883,2917.0,-95.39303699999999,29.857273
395,Shoreacres,TX,Texas,Harris,29.6204,-95.0188,1593,676.0,-95.39303699999999,29.857273
396,Hilshire Village,TX,Texas,Harris,29.7908,-95.4885,808,1166.0,-95.39303699999999,29.857273
397,Morgan's Point,TX,Texas,Harris,29.6765,-95.0027,342,86.0,-95.39303699999999,29.857273
398,Atlanta,GA,Georgia,Fulton,33.7627,-84.4224,5449398,1441.0,-84.468182,33.790034000000006
399,Sandy Springs,GA,Georgia,Fulton,33.9366,-84.3703,109452,1122.0,-84.468182,33.790034000000006
400,South Fulton,GA,Georgia,Fulton,33.6269,-84.5802,99155,451.0,-84.468182,33.790034000000006
401,Roswell,GA,Georgia,Fulton,34.0391,-84.3513,94763,898.0,-84.468182,33.790034000000006
402,Johns Creek,GA,Georgia,Fulton,34.0333,-84.2027,84579,1059.0,-84.468182,33.790034000000006
403,Alpharetta,GA,Georgia,Fulton,34.0704,-84.2739,67213,964.0,-84.468182,33.790034000000006
404,Milton,GA,Georgia,Fulton,34.1353,-84.3138,39587,396.0,-84.468182,33.790034000000006
405,East Point,GA,Georgia,Fulton,33.6696,-84.4701,34875,916.0,-84.468182,33.790034000000006
406,Union City,GA,Georgia,Fulton,33.5941,-84.5629,22399,439.0,-84.468182,33.790034000000006
407,Fairburn,GA,Georgia,Fulton,33.5496,-84.5914,16768,383.0,-84.468182,33.790034000000006
408,College Park,GA,Georgia,Fulton,33.6363,-84.464,15159,527.0,-84.468182,33.790034000000006
409,Hapeville,GA,Georgia,Fulton,33.6609,-84.4093,6534,1048.0,-84.468182,33.790034000000006
410,Palmetto,GA,Georgia,Fulton,33.5311,-84.6677,4851,157.0,-84.468182,33.790034000000006
411,Chattahoochee Hills,GA,Georgia,Fulton,33.5695,-84.7441,3318,22.0,-84.468182,33.790034000000006
412,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,5379184,4457.0,-77.017094,38.904149
413,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,5379184,4457.0,-77.017094,38.904149
414,Boston,MA,Massachusetts,Suffolk,42.3188,-71.0846,4688346,5532.0,-71.020173,42.331959999999995
415,Revere,MA,Massachusetts,Suffolk,42.4192,-71.0036,53073,3592.0,-71.020173,42.331959999999995
416,Chelsea,MA,Massachusetts,Suffolk,42.3959,-71.0325,39690,6917.0,-71.020173,42.331959999999995
417,Winthrop,MA,Massachusetts,Suffolk,42.3751,-70.9847,18544,3597.0,-71.020173,42.331959999999995
418,Phoenix,AZ,Arizona,Maricopa,33.5722,-112.0891,4219697,1253.0,-112.495534,33.346540999999995
419,Mesa,AZ,Arizona,Maricopa,33.4017,-111.718,518012,1448.0,-112.495534,33.346540999999995
420,Chandler,AZ,Arizona,Maricopa,33.2826,-111.8516,261165,1548.0,-112.495534,33.346540999999995
421,Scottsdale,AZ,Arizona,Maricopa,33.6872,-111.8651,258069,541.0,-112.495534,33.346540999999995
422,Gilbert,AZ,Arizona,Maricopa,33.3101,-111.7463,254114,1432.0,-112.495534,33.346540999999995
423,Glendale,AZ,Arizona,Maricopa,33.5791,-112.2311,252381,1582.0,-112.495534,33.346540999999995
424,Avondale,AZ,Arizona,Maricopa,33.3858,-112.3236,227289,750.0,-112.495534,33.346540999999995
425,Tempe,AZ,Arizona,Maricopa,33.3881,-111.9318,195805,1891.0,-112.495534,33.346540999999995
426,Peoria,AZ,Arizona,Maricopa,33.7844,-112.2989,175961,386.0,-112.495534,33.346540999999995
427,Surprise,AZ,Arizona,Maricopa,33.68,-112.4524,141664,506.0,-112.495534,33.346540999999995
428,Goodyear,AZ,Arizona,Maricopa,33.2613,-112.3622,86840,175.0,-112.495534,33.346540999999995
429,Buckeye,AZ,Arizona,Maricopa,33.4314,-112.6429,79620,78.0,-112.495534,33.346540999999995
430,Queen Creek,AZ,Arizona,Maricopa,33.2386,-111.6343,50890,606.0,-112.495534,33.346540999999995
431,Sun City,AZ,Arizona,Maricopa,33.6165,-112.2819,39348,1053.0,-112.495534,33.346540999999995
432,El Mirage,AZ,Arizona,Maricopa,33.5905,-112.3271,35753,1394.0,-112.495534,33.346540999999995
433,Sun City West,AZ,Arizona,Maricopa,33.6693,-112.3575,25444,905.0,-112.495534,33.346540999999995
434,Fountain Hills,AZ,Arizona,Maricopa,33.6073,-111.7398,25200,479.0,-112.495534,33.346540999999995
435,Anthem,AZ,Arizona,Maricopa,33.856,-112.1168,22570,1101.0,-112.495534,33.346540999999995
436,New River,AZ,Arizona,Maricopa,33.8835,-112.0858,15808,108.0,-112.495534,33.346540999999995
437,Paradise Valley,AZ,Arizona,Maricopa,33.5434,-111.9595,14637,367.0,-112.495534,33.346540999999995
438,Sun Lakes,AZ,Arizona,Maricopa,33.2172,-111.8695,14582,1047.0,-112.495534,33.346540999999995
439,Tolleson,AZ,Arizona,Maricopa,33.4484,-112.2561,7372,493.0,-112.495534,33.346540999999995
440,Youngtown,AZ,Arizona,Maricopa,33.5846,-112.3047,6859,1780.0,-112.495534,33.346540999999995
441,Guadalupe,AZ,Arizona,Maricopa,33.3664,-111.9633,6631,3184.0,-112.495534,33.346540999999995
442,Litchfield Park,AZ,Arizona,Maricopa,33.5024,-112.3586,6436,755.0,-112.495534,33.346540999999995
443,Cave Creek,AZ,Arizona,Maricopa,33.8513,-111.9801,5838,59.0,-112.495534,33.346540999999995
444,Citrus Park,AZ,Arizona,Maricopa,33.5304,-112.444,5033,335.0,-112.495534,33.346540999999995
445,Wickenburg,AZ,Arizona,Maricopa,33.9837,-112.7668,4609,120.0,-112.495534,33.346540999999995
446,Carefree,AZ,Arizona,Maricopa,33.8234,-111.9161,3927,172.0,-112.495534,33.346540999999995
447,Rio Verde,AZ,Arizona,Maricopa,33.7278,-111.674,2107,187.0,-112.495534,33.346540999999995
448,Gila Bend,AZ,Arizona,Maricopa,32.9662,-112.7155,2100,12.0,-112.495534,33.346540999999995
449,Aguila,AZ,Arizona,Maricopa,33.9376,-113.1665,1164,286.0,-112.495534,33.346540999999995
450,Komatke,AZ,Arizona,Maricopa,33.2953,-112.1615,1156,199.0,-112.495534,33.346540999999995
451,Gila Crossing,AZ,Arizona,Maricopa,33.273,-112.1627,758,336.0,-112.495534,33.346540999999995
452,Maricopa Colony,AZ,Arizona,Maricopa,33.3626,-112.2268,727,51.0,-112.495534,33.346540999999995
453,Wittmann,AZ,Arizona,Maricopa,33.7749,-112.5251,641,256.0,-112.495534,33.346540999999995
454,Morristown,AZ,Arizona,Maricopa,33.8548,-112.6135,182,87.0,-112.495534,33.346540999999995
455,Arlington,AZ,Arizona,Maricopa,33.3346,-112.7747,131,22.0,-112.495534,33.346540999999995
456,Kaka,AZ,Arizona,Maricopa,32.5113,-112.3167,119,179.0,-112.495534,33.346540999999995
457,Theba,AZ,Arizona,Maricopa,32.9182,-112.8899,87,54.0,-112.495534,33.346540999999995
458,Tonopah,AZ,Arizona,Maricopa,33.488,-112.9308,51,14.0,-112.495534,33.346540999999995
459,Wintersburg,AZ,Arizona,Maricopa,33.4187,-112.8666,24,18.0,-112.495534,33.346540999999995
460,Seattle,WA,Washington,King,47.6211,-122.3244,3789215,3469.0,-121.832375,47.493553999999996
461,Bellevue,WA,Washington,King,47.5951,-122.1535,148164,1709.0,-121.832375,47.493553999999996
462,Kent,WA,Washington,King,47.3887,-122.2129,132319,1513.0,-121.832375,47.493553999999996
463,Renton,WA,Washington,King,47.4784,-122.1919,101751,1676.0,-121.832375,47.493553999999996
464,Federal Way,WA,Washington,King,47.3091,-122.3358,96289,1667.0,-121.832375,47.493553999999996
465,Kirkland,WA,Washington,King,47.6974,-122.2054,93010,2016.0,-121.832375,47.493553999999996
466,Auburn,WA,Washington,King,47.3039,-122.2108,81464,1063.0,-121.832375,47.493553999999996
467,Redmond,WA,Washington,King,47.6762,-122.1169,71929,1676.0,-121.832375,47.493553999999996
468,Sammamish,WA,Washington,King,47.6017,-122.0416,65892,1245.0,-121.832375,47.493553999999996
469,Shoreline,WA,Washington,King,47.7564,-122.3426,57027,1892.0,-121.832375,47.493553999999996
470,Burien,WA,Washington,King,47.4762,-122.3394,51500,1980.0,-121.832375,47.493553999999996
471,Bothell,WA,Washington,King,47.7735,-122.2044,47415,1342.0,-121.832375,47.493553999999996
472,Issaquah,WA,Washington,King,47.544,-122.0471,39509,1257.0,-121.832375,47.493553999999996
473,Des Moines,WA,Washington,King,47.3915,-122.3157,32348,1947.0,-121.832375,47.493553999999996
474,SeaTac,WA,Washington,King,47.4444,-122.2986,29044,1114.0,-121.832375,47.493553999999996
475,Maple Valley,WA,Washington,King,47.3659,-122.0368,27202,1749.0,-121.832375,47.493553999999996
476,Snoqualmie,WA,Washington,King,47.5293,-121.8412,26289,732.0,-121.832375,47.493553999999996
